time,route2,route3,route9,route4,route5,route6,route10,route7,route8,route1,,
272,-0.290477236,0.13147139,0.105146714,-0.055216394,-0.078255259,0.173604072,0.384878163,0.058617365,0.417500695,-0.103990305,,
273,-0.337896723,0.146634417,0.114278127,-0.035498317,-0.061111593,0.159088339,3.84E-01,0.023846439,0.41687901,-0.157556325,,
274,-0.3854837,0.16188468,0.14104724,-0.015708925,-0.043907992,0.131313755,0.399019902,-0.010998677,0.416342522,-0.211278722,,
275,-0.4332638,0.177228742,0.182611605,0.004160121,-0.026637455,0.103491794,0.414276325,-0.045936417,0.4158907,-0.265185697,,
276,-0.481263326,0.179379434,0.22436902,0.027692124,-0.009292819,0.075607426,0.42967147,-0.080985733,0.410495303,-0.319306204,,
277,-0.529509264,0.146466878,0.266339769,0.060778543,0.008133252,0.04764519,0.445212699,-0.116166087,0.391882042,-0.373669957,,
278,-0.578029253,0.113456321,0.308544612,0.094027921,0.037530263,0.019589203,0.460907499,-0.151497459,0.373271105,-0.428307422,,
279,-0.620027322,0.080329046,0.351004777,0.127456332,0.079422371,-0.008576845,0.476763474,-0.125287372,0.354651881,-0.407684699,,
280,-0.586444683,0.04706585,0.393741952,0.161080215,0.121542997,-0.036869672,0.492788343,-0.096807522,0.336013439,-0.384383894,,
281,-0.552776563,0.013647053,0.436778278,0.194916362,0.163913472,-0.065306412,0.508989928,-0.068185877,0.317344532,-0.361016975,,
282,-0.519007076,-0.01994749,0.467418589,0.228981916,0.206555584,-0.081270204,0.525376155,-0.039408575,0.298633602,-0.337573429,,
283,-0.485119934,-0.053738381,0.466981592,0.263294349,0.249491558,-0.08811971,0.488416107,-0.010461461,0.279868783,-0.314042474,,
284,-0.45109844,-0.087746663,0.466625637,0.29787146,0.292744053,-0.095023158,0.431258845,0.018669923,0.261037908,-0.290413073,,
285,-0.416925507,-0.121993801,0.466349021,0.267103359,0.336336136,-0.101986525,0.37379731,0.048000309,0.289061204,-0.266673926,,
286,-0.382583663,-0.156501671,0.466149937,0.232698577,0.380291273,-0.109015892,0.315996561,0.077544709,0.319809349,-0.242813482,,
287,-0.342228253,-0.191292532,0.466026474,0.198077476,0.371518129,-0.116117448,0.257820959,0.081994372,0.350836689,-0.24349627,,
288,-0.297234351,-0.226389013,0.465976608,0.163217624,0.322741637,-0.123297468,0.199234199,0.067420225,0.382159547,-0.26280973,,
289,-0.251930962,-0.214955661,0.465998217,0.128096189,0.273617281,-0.130562325,0.140199335,0.052733106,0.41379446,-0.282329792,,
290,-0.206292995,-0.190769922,0.46568182,0.092689963,0.224113429,-0.137918461,0.080678821,0.037922071,0.44575816,-0.30207021,,
291,-0.160294953,-0.166411443,0.453462798,0.056975385,0.174197937,-0.105850163,0.020634551,0.022976017,0.478067561,-0.322044893,,
292,-0.113910956,-0.14186748,0.441192103,0.020928562,0.12383821,-0.064549304,-0.037480213,0.007883684,0.510739738,-0.342267885,,
293,-0.067114774,-0.117125094,0.428859607,0.01296385,0.073001214,-0.022877139,-0.012704356,-0.007366326,0.511926304,-0.362753348,,
294,-0.023760106,-0.092171172,0.416455006,0.022054926,0.021653527,0.019189696,0.012299665,-0.02278553,0.493972261,-0.383515547,,
295,-0.040926593,-0.066992431,0.403967826,0.031224739,-0.030238622,0.061674812,0.037544997,-0.037218799,0.475890275,-0.398180529,,
296,-0.058302727,-0.041575443,0.391387432,0.040476677,-0.040254653,0.104602058,0.063044912,-0.046357646,0.457666137,-0.383108593,,
297,-0.07590128,-0.015906644,0.378703051,0.049814172,-0.027601389,0.147995473,0.088812805,-0.055626353,0.439285451,-0.36794869,,
298,-0.093735093,0.010027644,0.365903775,0.059240676,-0.014832363,0.19187927,0.114862165,-0.06503268,0.420733657,-0.35269277,,
299,-0.11181706,0.036241209,0.338104671,0.068759679,-0.001941839,0.235290623,0.141206565,-0.074584404,0.401996037,-0.337332651,,
300,-0.1301601,0.062747912,0.305688701,0.078374684,0.011075974,0.261351556,0.167859637,-0.084289315,0.383057747,-0.321860038,,
301,-0.14877715,0.083277302,0.272880002,0.079296727,0.024226904,0.287739474,0.194835063,-0.094155203,0.377630023,-0.306266522,,
302,-0.165758581,0.089289084,0.23965551,0.05956104,0.037516807,0.314467397,0.226577805,-0.104189845,0.404381853,-0.290543596,,
303,-0.181423906,0.095356749,0.205992098,0.039541418,0.05095157,0.341548326,0.267780834,-0.114400986,0.431497592,-0.274682666,,
304,-0.197349059,0.101479272,0.171862616,0.01922329,0.064535676,0.368986482,0.309523215,-0.097904875,0.45897895,-0.240531011,,
305,-0.213546707,0.107658952,0.137248318,-0.00140618,0.052864734,0.396798425,0.35182863,-0.073660775,0.486843434,-0.200867715,,
306,-0.230029151,0.113897893,0.102128055,-0.022360798,0.031637213,0.425000075,0.394721098,-0.04912407,0.515107429,-0.160709865,,
307,-0.246806836,0.120197358,0.097340471,-0.04365461,0.010071729,0.453604115,0.438222062,-0.024281995,0.543783232,-0.120035004,,
308,-0.263890077,0.126558607,0.121071433,-0.065301561,-0.011846088,0.466792456,0.482352795,0.000878185,0.572882991,-0.07882073,,
309,-0.282241077,0.132982887,0.145121892,-0.087315473,-0.034130495,0.441026695,0.527134365,0.026369161,0.602418676,-0.037044735,,
310,-0.325488638,0.139471436,0.169503001,-0.043374876,-0.056795596,0.414863583,0.572587579,0.052203536,0.593257223,0.005315153,,
311,-0.369464591,0.146025469,0.194225787,0.002906476,-0.07985533,0.388284566,0.618732943,0.07839382,0.582941134,0.048280928,,
312,-0.414192458,0.152646183,0.219301144,0.049864313,-0.103323435,0.361271217,0.630899563,0.088220934,0.57245595,0.068683977,,
313,-0.45969532,0.159334749,0.24473979,0.097522197,-0.127213415,0.33380529,0.622806011,0.071400355,0.561791049,0.052274141,,
314,-0.505995775,0.145413427,0.270552256,0.14590335,-0.103617673,0.305868737,0.614566302,0.054267476,0.550935847,0.035557689,,
315,-0.553115871,0.126414186,0.289006746,0.195030597,-0.068540091,0.277443761,0.606170846,0.036811735,0.539879817,0.018524395,,
316,-0.601077059,0.107059262,0.286017297,0.244926303,-0.032934074,0.248512849,0.597610093,0.019022789,0.528612498,0.001164251,,
317,-0.610703236,0.087337177,0.282937949,0.295612329,0.003217068,0.214921477,0.588874538,0.000890532,0.517123517,-0.016532513,,
318,-0.584975576,0.067236712,0.279764145,0.283182502,0.039929667,0.176965365,0.579954744,-0.017594875,0.514273999,-0.034575405,,
319,-0.558864079,0.046746957,0.27649138,0.235780614,0.077219653,0.138317214,0.570841356,-0.036442979,0.516151089,-0.052973639,,
320,-0.532353689,0.025857317,0.273115218,0.187517068,0.115102502,0.098957495,0.561525115,-0.055663015,0.518013979,-0.071736127,,
321,-0.505429591,0.00455756,0.269631288,0.138368358,0.153593206,0.058867291,0.551996889,-0.030518366,0.519858781,-0.100189571,,
322,-0.478077255,-0.017162165,0.266035306,0.088311773,0.19270621,0.018028347,0.519098463,-0.004599744,0.521681575,-0.129266303,,
323,-0.450282462,-0.039311303,0.262269764,0.037325451,0.174814019,-0.023576881,0.483860814,0.02172688,0.523478408,-0.158899621,,
324,-0.421841538,-0.061898844,0.251929789,-0.014611544,0.149574897,-0.065965166,0.44793907,0.048471103,0.525245308,-0.189100529,,
325,-0.380383774,-0.084933319,0.241349933,-0.067519156,0.123834398,-0.109152452,0.411315658,0.075642095,0.526978275,-0.219879415,,
326,-0.338216149,-0.092629858,0.230524044,-0.099073113,0.097581861,-0.083907456,0.373973714,0.103248582,0.512415754,-0.251246004,,
327,-0.2953219,-0.067412322,0.219446225,-0.084414529,0.070807195,-0.036569431,0.335897139,0.131298802,0.463452746,-0.283209318,,
328,-0.251685056,-0.041783099,0.208110847,-0.069533291,0.043500915,0.011576563,0.297070644,0.159800476,0.413536747,-0.315777652,,
329,-0.207290492,-0.015734251,0.19651258,-0.054424499,0.015654178,0.060544868,0.257479819,0.181894253,0.362649022,-0.345726339,,
330,-0.16212399,0.010741652,0.184646398,-0.039083522,-0.012741186,0.110348815,0.217111176,0.199645789,0.310772009,-0.374031314,,
331,-0.116172294,0.037651494,0.172507607,-0.023506009,-0.041692629,0.16100065,0.181103706,0.217658914,0.257889376,-0.402862715,,
332,-0.129400578,0.06500159,0.211255552,-0.007687925,-0.028714435,0.212511483,0.161496698,0.235936288,0.203986104,-0.432224248,,
333,-0.202511217,0.092797647,0.267660706,0.008374453,-0.0143613,0.264891224,0.141478726,0.254480177,0.149048538,-0.462118841,,
334,-0.276961751,0.121044737,0.325015755,0.024684502,0.000210901,0.318148537,0.121044737,0.273292445,0.093064471,-0.4925486,,
335,-0.352763233,0.149747262,0.383328738,0.015480306,0.015005073,0.286041988,0.100190273,0.29237454,0.125483291,-0.523514794,,
336,-0.429924653,0.178908935,0.442606224,0.006070121,0.030023782,0.253288759,0.078911484,0.311727464,0.158430599,-0.55501783,,
337,-0.508452877,0.208532741,0.502853254,-0.003547032,0.045269256,0.219882633,0.05720516,0.331979014,0.191910075,-0.573495747,,
338,-0.588352573,0.238620924,0.56407329,-0.013371799,0.060743359,0.185818386,0.035068749,0.355017888,0.225924539,-0.538114134,,
339,-0.66962614,0.21496107,0.626268164,-0.023404507,0.076447583,0.151091825,0.012500377,0.378382951,0.26047593,-0.50207338,,
340,-0.612048242,0.180210905,0.622229865,-0.03364513,0.091007777,0.115699805,-0.010501125,0.402073497,0.29556527,-0.465366376,,
341,-0.552341671,0.144795455,0.549080865,-0.044093305,0.081269601,0.079640282,0.000220191,0.426088216,0.331192647,-0.42798706,,
342,-0.491553025,0.108713312,0.47455299,-0.054748307,0.071318769,0.042912331,0.04116031,0.450425186,0.367357185,-0.389930459,,
343,-0.429677579,0.071964207,0.398643033,-0.048232997,0.061155427,0.025358958,0.082766578,0.475081876,0.417127517,-0.351192736,,
