time,route4,route8,route2,route5,route3,route9,route10,route1,route6,route7,,
376,1.331255229,-1.592272339,1.795410346,-0.645980382,0.292910235,-0.847027752,0.740043112,-0.37186743,0.491576229,-0.689157329,,
377,1.319682505,-1.535097779,1.77214068,-0.640067481,0.269747541,-0.846070363,0.752203247,-0.387900759,0.478031516,-0.693101635,,
378,1.30805674,-1.484288506,1.773226829,-0.63138325,0.246589126,-0.844320117,0.76472329,-0.403871729,0.46449099,-0.672725997,,
379,1.295362053,-1.476920392,1.780583166,-0.622582972,0.245153169,-0.84222803,0.794735029,-0.34436416,0.455830992,-0.645939488,,
380,1.272178599,-1.469378353,1.787876668,-0.614868886,0.258239657,-0.840014759,0.824783977,-0.281396747,0.447397856,-0.619015099,,
381,1.248932686,-1.464162657,1.781185673,-0.623250833,0.27137806,-0.824175897,0.854862195,-0.218282675,0.43897895,-0.624048228,,
382,1.225627728,-1.474042535,1.766336317,-0.631539797,0.284172709,-0.795210949,0.831544645,-0.196925479,0.454385367,-0.647604928,,
383,1.240031418,-1.483767426,1.751398276,-0.639734778,0.296488461,-0.766109555,0.800730996,-0.190553161,0.478391359,-0.671078906,,
384,1.263694488,-1.489852425,1.724694978,-0.661733632,0.308843214,-0.757508461,0.76989015,-0.18410963,0.502430658,-0.680769386,,
385,1.287327226,-1.475988014,1.684809171,-0.727334449,0.312609603,-0.805664219,0.747180446,-0.20129563,0.495719744,-0.675008139,,
386,1.28447989,-1.461958079,1.644833045,-0.792854973,0.29148881,-0.853727407,0.727383913,-0.240931803,0.459787,-0.66914416,,
387,1.256824302,-1.441815505,1.617296498,-0.858281806,0.270390395,-0.900251951,0.707577456,-0.280509856,0.42386079,-0.653124125,,
388,1.229120184,-1.389962349,1.6175406,-0.891714703,0.249840383,-0.884892967,0.721611351,-0.282820857,0.395527434,-0.61463746,,
389,1.205641022,-1.337963646,1.617709729,-0.879862691,0.234894639,-0.869423253,0.758736447,-0.19413464,0.385739386,-0.576062092,,
390,1.196389172,-1.296618096,1.618484892,-0.867903505,0.219979129,-0.853847969,0.795840822,-0.105409915,0.375969133,-0.544959155,,
391,1.187094688,-1.308678324,1.623086522,-0.855841651,0.205095619,-0.823310193,0.802818781,-0.026787194,0.368635379,-0.556991689,,
392,1.177758404,-1.320594392,1.62760683,-0.861293477,0.219497124,-0.788476797,0.773419684,-0.087378991,0.394585855,-0.568935628,,
393,1.181701866,-1.33310762,1.63204389,-0.879066064,0.236653502,-0.753569459,0.744022918,-0.147884195,0.420529295,-0.580790305,,
394,1.186382241,-1.34893088,1.605637661,-0.89672225,0.253816285,-0.77042718,0.715590486,-0.208291366,0.446458519,-0.568732603,,
395,1.191008236,-1.364605302,1.578782508,-0.91426054,0.263520594,-0.832072303,0.689285202,-0.160517741,0.428580996,-0.556304127,,
396,1.184185741,-1.376299453,1.55187815,-0.949648461,0.270648875,-0.89355532,0.662993853,-0.092963577,0.402709748,-0.543815299,,
397,1.171400199,-1.371053624,1.53651325,-0.990605974,0.277781518,-0.923519234,0.645160884,-0.025454725,0.376874697,-0.521702122,,
398,1.158581026,-1.36568835,1.523531872,-1.031406522,0.27519733,-0.877473318,0.668570841,-0.027225774,0.36391874,-0.497537447,,
399,1.142246794,-1.358266817,1.510493865,-1.072044557,0.265344161,-0.831408132,0.691927708,-0.070891388,0.35876326,-0.473346375,,
400,1.120006177,-1.342711629,1.512965263,-1.054043056,0.255516405,-0.788973979,0.714775243,-0.114452452,0.353619023,-0.454189237,,
401,1.097755665,-1.327068871,1.523204584,-1.031650562,0.259648109,-0.817538521,0.722108089,-0.143951303,0.357547764,-0.437558922,,
402,1.078046756,-1.312520804,1.533347123,-1.00920946,0.284657862,-0.845970355,0.729402688,-0.152454662,0.375048561,-0.420908134,,
403,1.08547453,-1.302410029,1.505306009,-0.990500752,0.309600529,-0.874213065,0.736611469,-0.160898831,0.392486744,-0.430459651,,
404,1.092724527,-1.292087281,1.439638879,-1.004841399,0.324378028,-0.860631006,0.70046106,-0.166956592,0.401615563,-0.465775254,,
405,1.099902512,-1.289027185,1.37406922,-1.019059947,0.30516024,-0.836960992,0.658866155,-0.162230961,0.37264176,-0.500948742,,
406,1.097717563,-1.313020696,1.334515762,-1.033156558,0.285992852,-0.813285419,0.617360674,-0.157490918,0.34374096,-0.519874473,,
407,1.093156316,-1.336846179,1.344827953,-1.049467512,0.268183559,-0.775908645,0.615529756,-0.152739074,0.314917219,-0.507732831,,
408,1.08855449,-1.34886861,1.355039122,-1.071772537,0.271931906,-0.727905473,0.627185994,-0.175335004,0.315787821,-0.495581913,,
